Image_Name;Preprocessing;Filter;MSE;SSIM;PSNR;FOM;AUC-ROC;Save_Path
image_part_012.jpg;Sharpen Filter;FAST;31799,0758;0;3,1067;0,245;0,5235;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_012_Sharpen Filter_FAST.jpg
image_part_012.jpg;CLAHE;Canny;28068,1739;0,0263;3,6487;0,2038;0,4725;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_012_CLAHE_Canny.jpg
image_part_012.jpg;CLAHE;Directional;23378,2844;0,0659;4,4427;0,1683;0,4685;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_012_CLAHE_Directional.jpg
image_part_012.jpg;CLAHE;Pruitt;11053,3673;0,2123;7,6959;0,1727;0,3701;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_012_CLAHE_Pruitt.jpg
image_part_012.jpg;CLAHE;Harris;23584,9672;0,2017;4,4045;0,0889;0,326;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_012_CLAHE_Harris.jpg
image_part_012.jpg;CLAHE;FAST;30567,1768;0,0142;3,2783;0,178;0,4496;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_012_CLAHE_FAST.jpg
image_part_012.jpg;Dark channel;Canny;31396,376;0;3,162;0,2639;0,5461;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_012_Dark channel_Canny.jpg
image_part_012.jpg;Dark channel;Directional;27254,3473;0;3,7764;0,2357;0,5457;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_012_Dark channel_Directional.jpg
image_part_012.jpg;Dark channel;Pruitt;19652,511;0;5,1966;0,2468;0,558;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_012_Dark channel_Pruitt.jpg
image_part_012.jpg;Dark channel;Harris;31255,3196;0,0094;3,1816;0,0893;0,3891;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_012_Dark channel_Harris.jpg
image_part_012.jpg;Dark channel;FAST;32251,808;0;3,0453;0,191;0,4849;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_012_Dark channel_FAST.jpg
image_part_013.jpg;None;Canny;24802,8811;0;4,1858;0,2725;0,5272;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_013_None_Canny.jpg
image_part_013.jpg;None;Directional;20456,9418;0;5,0224;0,2448;0,4918;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_013_None_Directional.jpg
image_part_013.jpg;None;Pruitt;14706,0063;0;6,4559;0,2612;0,4734;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_013_None_Pruitt.jpg
image_part_013.jpg;None;Harris;25295,3404;0;4,1004;0,1993;0,4332;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_013_None_Harris.jpg
image_part_013.jpg;None;FAST;25154,1253;0;4,1247;0,1939;0,4646;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_013_None_FAST.jpg
image_part_013.jpg;White Balance;Canny;24804,1322;0;4,1856;0,2726;0,5272;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_013_White Balance_Canny.jpg
image_part_013.jpg;White Balance;Directional;20463,2963;0;5,021;0,245;0,4915;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_013_White Balance_Directional.jpg
image_part_013.jpg;White Balance;Pruitt;14713,9078;0;6,4535;0,2613;0,4731;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_013_White Balance_Pruitt.jpg
image_part_013.jpg;White Balance;Harris;25287,8529;0;4,1017;0,199;0,433;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_013_White Balance_Harris.jpg
image_part_013.jpg;White Balance;FAST;25155,8627;0;4,1244;0,1939;0,4646;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_013_White Balance_FAST.jpg
image_part_013.jpg;Histogram Equalization;Canny;23296,2;0,0112;4,458;0,2344;0,4621;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_013_Histogram Equalization_Canny.jpg
image_part_013.jpg;Histogram Equalization;Directional;19264,8292;0,0272;5,2832;0,2124;0,467;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_013_Histogram Equalization_Directional.jpg
image_part_013.jpg;Histogram Equalization;Pruitt;11909,5035;0,0631;7,3719;0,2256;0,3772;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_013_Histogram Equalization_Pruitt.jpg
image_part_013.jpg;Histogram Equalization;Harris;23909,1089;0,0237;4,3452;0,161;0,3906;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_013_Histogram Equalization_Harris.jpg
image_part_013.jpg;Histogram Equalization;FAST;24100,3009;0,005;4,3106;0,1844;0,4235;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_013_Histogram Equalization_FAST.jpg
image_part_013.jpg;Sharpen Filter;Canny;23796,7441;0;4,3656;0,2315;0,5009;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_013_Sharpen Filter_Canny.jpg
image_part_013.jpg;Sharpen Filter;Directional;19080,4197;0;5,3249;0,2047;0,4932;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_013_Sharpen Filter_Directional.jpg
image_part_013.jpg;Sharpen Filter;Pruitt;12293,4856;0;7,2341;0,2107;0,4608;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_013_Sharpen Filter_Pruitt.jpg
image_part_013.jpg;Sharpen Filter;Harris;21503,8142;0,0006;4,8056;0,213;0,3982;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_013_Sharpen Filter_Harris.jpg
image_part_013.jpg;Sharpen Filter;FAST;24367,0982;0;4,2628;0,2028;0,5001;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_013_Sharpen Filter_FAST.jpg
image_part_013.jpg;CLAHE;Canny;21797,696;0,0459;4,7467;0,19;0,4558;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_013_CLAHE_Canny.jpg
image_part_013.jpg;CLAHE;Directional;18051,2591;0,073;5,5657;0,1712;0,4677;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_013_CLAHE_Directional.jpg
image_part_013.jpg;CLAHE;Pruitt;9619,2521;0,2086;8,2994;0,1793;0,3662;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_013_CLAHE_Pruitt.jpg
image_part_013.jpg;CLAHE;Harris;16785,0935;0,2755;5,8816;0,1175;0,2933;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_013_CLAHE_Harris.jpg
image_part_013.jpg;CLAHE;FAST;23047,4687;0,0345;4,5046;0,172;0,4575;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_013_CLAHE_FAST.jpg
image_part_013.jpg;Dark channel;Canny;23497,419;0;4,4206;0,2187;0,4646;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_013_Dark channel_Canny.jpg
image_part_013.jpg;Dark channel;Directional;19973,6104;0;5,1262;0,2035;0,4997;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_013_Dark channel_Directional.jpg
image_part_013.jpg;Dark channel;Pruitt;13641,7511;0;6,7821;0,2164;0,4305;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_013_Dark channel_Pruitt.jpg
image_part_013.jpg;Dark channel;Harris;23806,9588;0,0179;4,3638;0,12;0,3498;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_013_Dark channel_Harris.jpg
Image_Name;Preprocessing;Filter;MSE;SSIM;PSNR;FOM;AUC-ROC;Save_Path
image_part_014.jpg;None;Canny;26175,9059;0;3,9518;0,2664;0,4925;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_014_None_Canny.jpg
image_part_014.jpg;None;Directional;21828,5121;0;4,7406;0,26;0,4751;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_014_None_Directional.jpg
image_part_014.jpg;None;Pruitt;17028,2768;0;5,8191;0,2519;0,4373;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_014_None_Pruitt.jpg
image_part_014.jpg;None;Harris;26182,5925;0;3,9507;0,1883;0,4594;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_014_None_Harris.jpg
image_part_014.jpg;None;FAST;26205,67;0;3,9469;0,2127;0,4602;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_014_None_FAST.jpg
image_part_014.jpg;White Balance;Canny;26179,5422;0;3,9512;0,2665;0,4926;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_014_White Balance_Canny.jpg
image_part_014.jpg;White Balance;Directional;21832,992;0;4,7397;0,26;0,4755;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_014_White Balance_Directional.jpg
image_part_014.jpg;White Balance;Pruitt;17039,1102;0;5,8163;0,252;0,4378;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_014_White Balance_Pruitt.jpg
image_part_014.jpg;White Balance;Harris;26183,5114;0;3,9505;0,1887;0,4594;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_014_White Balance_Harris.jpg
image_part_014.jpg;White Balance;FAST;26208,6195;0;3,9464;0,2128;0,4604;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_014_White Balance_FAST.jpg
image_part_014.jpg;Histogram Equalization;Canny;25083,7107;0;4,1369;0,2265;0,4615;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_014_Histogram Equalization_Canny.jpg
image_part_014.jpg;Histogram Equalization;Directional;20206,6448;0,0193;5,0759;0,2073;0,4607;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_014_Histogram Equalization_Directional.jpg
image_part_014.jpg;Histogram Equalization;Pruitt;13213,5482;0,0554;6,9206;0,2041;0,373;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_014_Histogram Equalization_Pruitt.jpg
image_part_014.jpg;Histogram Equalization;Harris;25048,6572;0,0152;4,143;0,1687;0,4344;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_014_Histogram Equalization_Harris.jpg
image_part_014.jpg;Histogram Equalization;FAST;25122,454;0,0025;4,1302;0,1727;0,4084;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_014_Histogram Equalization_FAST.jpg
image_part_014.jpg;Sharpen Filter;Canny;25736,5287;0;4,0253;0,2535;0,4926;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_014_Sharpen Filter_Canny.jpg
image_part_014.jpg;Sharpen Filter;Directional;19978,3797;0;5,1252;0,2116;0,4818;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_014_Sharpen Filter_Directional.jpg
image_part_014.jpg;Sharpen Filter;Pruitt;13108,2664;0;6,9554;0,2147;0,4422;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_014_Sharpen Filter_Pruitt.jpg
image_part_014.jpg;Sharpen Filter;Harris;24836,3528;0;4,1799;0,2231;0,4337;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_014_Sharpen Filter_Harris.jpg
image_part_014.jpg;Sharpen Filter;FAST;25135,4439;0;4,1279;0,2024;0,4878;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_014_Sharpen Filter_FAST.jpg
image_part_014.jpg;CLAHE;Canny;22890,6322;0,0414;4,5342;0,1802;0,4225;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_014_CLAHE_Canny.jpg
image_part_014.jpg;CLAHE;Directional;18622,0741;0,074;5,4305;0,1612;0,4546;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_014_CLAHE_Directional.jpg
image_part_014.jpg;CLAHE;Pruitt;9868,0043;0,2368;8,1885;0,159;0,327;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_014_CLAHE_Pruitt.jpg
image_part_014.jpg;CLAHE;Harris;17973,4628;0,2526;5,5845;0,1097;0,3145;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_014_CLAHE_Harris.jpg
image_part_014.jpg;CLAHE;FAST;24004,1435;0,0254;4,3279;0,1533;0,4371;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_014_CLAHE_FAST.jpg
image_part_014.jpg;Dark channel;Canny;25428,3158;0;4,0776;0,2336;0,4622;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_014_Dark channel_Canny.jpg
image_part_014.jpg;Dark channel;Directional;22343,804;0;4,6392;0,2319;0,542;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_014_Dark channel_Directional.jpg
image_part_014.jpg;Dark channel;Pruitt;17993,1032;0;5,5797;0,2223;0,5007;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_014_Dark channel_Pruitt.jpg
image_part_014.jpg;Dark channel;Harris;25093,7268;0,0091;4,1352;0,1351;0,4031;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_014_Dark channel_Harris.jpg
image_part_015.jpg;None;Canny;43111,8881;0;1,7848;0,1542;0,6551;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_015_None_Canny.jpg
image_part_015.jpg;None;Directional;38376,2742;0;2,2902;0,0699;0,5213;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_015_None_Directional.jpg
image_part_015.jpg;None;Pruitt;31764,0088;0;3,1115;0,1129;0,6978;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_015_None_Pruitt.jpg
image_part_015.jpg;None;Harris;43731,8942;0;1,7228;0,0447;0,5575;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_015_None_Harris.jpg
image_part_015.jpg;None;FAST;43517,6852;0;1,7441;0,0421;0,5849;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_015_None_FAST.jpg
image_part_015.jpg;White Balance;Canny;43109,8631;0;1,785;0,1542;0,6529;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_015_White Balance_Canny.jpg
image_part_015.jpg;White Balance;Directional;38334,0642;0;2,295;0,0688;0,5199;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_015_White Balance_Directional.jpg
image_part_015.jpg;White Balance;Pruitt;31675,5525;0;3,1236;0,1135;0,6941;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_015_White Balance_Pruitt.jpg
image_part_015.jpg;None;Canny;43111,8881;0;1,7848;0,1542;0,6551;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_015_None_Canny.jpg
image_part_015.jpg;None;Directional;38376,2742;0;2,2902;0,0699;0,5213;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_015_None_Directional.jpg
image_part_015.jpg;None;Pruitt;31764,0088;0;3,1115;0,1129;0,6978;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_015_None_Pruitt.jpg
image_part_015.jpg;None;Harris;43731,8942;0;1,7228;0,0447;0,5575;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_015_None_Harris.jpg
image_part_015.jpg;None;FAST;43517,6852;0;1,7441;0,0421;0,5849;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_015_None_FAST.jpg
image_part_015.jpg;White Balance;Canny;43109,8631;0;1,785;0,1542;0,6529;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_015_White Balance_Canny.jpg
image_part_015.jpg;White Balance;Directional;38334,0642;0;2,295;0,0688;0,5199;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_015_White Balance_Directional.jpg
image_part_015.jpg;White Balance;Pruitt;31675,5525;0;3,1236;0,1135;0,6941;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_015_White Balance_Pruitt.jpg
image_part_015.jpg;White Balance;Harris;43724,1402;0;1,7236;0,045;0,5584;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_015_White Balance_Harris.jpg
image_part_015.jpg;White Balance;FAST;43508,0115;0;1,7451;0,0423;0,5846;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_015_White Balance_FAST.jpg
image_part_015.jpg;Histogram Equalization;Canny;35698,3262;0,0014;2,6043;0,044;0,5587;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_015_Histogram Equalization_Canny.jpg
image_part_015.jpg;Histogram Equalization;Directional;28919,0701;0,0069;3,519;0,0325;0,4712;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_015_Histogram Equalization_Directional.jpg
image_part_015.jpg;Histogram Equalization;Pruitt;10247,5811;0,0176;8,0246;0,0368;0,5317;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_015_Histogram Equalization_Pruitt.jpg
image_part_015.jpg;Histogram Equalization;Harris;30583,7047;0,0072;3,2759;0,0345;0,5142;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_015_Histogram Equalization_Harris.jpg
image_part_015.jpg;Histogram Equalization;FAST;37861,5429;0;2,3488;0,0312;0,4815;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_015_Histogram Equalization_FAST.jpg
image_part_015.jpg;Sharpen Filter;Canny;42278,8307;0;1,8696;0,1079;0,6727;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_015_Sharpen Filter_Canny.jpg
image_part_015.jpg;Sharpen Filter;Directional;31717,6223;0;3,1178;0,0397;0,5089;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_015_Sharpen Filter_Directional.jpg
image_part_015.jpg;Sharpen Filter;Pruitt;17149,4598;0;5,7883;0,0501;0,6283;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_015_Sharpen Filter_Pruitt.jpg
image_part_015.jpg;Sharpen Filter;Harris;41015,899;0;2,0013;0,0488;0,6024;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_015_Sharpen Filter_Harris.jpg
image_part_015.jpg;Sharpen Filter;FAST;40321,1349;0;2,0755;0,0435;0,5237;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_015_Sharpen Filter_FAST.jpg
image_part_015.jpg;CLAHE;Canny;34351,818;0,0121;2,7713;0,0413;0,5518;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_015_CLAHE_Canny.jpg
image_part_015.jpg;CLAHE;Directional;28589,5675;0,0212;3,5687;0,0335;0,4888;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_015_CLAHE_Directional.jpg
image_part_015.jpg;CLAHE;Pruitt;9617,8128;0,0868;8,3;0,0378;0,557;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_015_CLAHE_Pruitt.jpg
image_part_015.jpg;CLAHE;Harris;30087,5445;0,0728;3,3469;0,035;0,554;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_015_CLAHE_Harris.jpg
image_part_015.jpg;CLAHE;FAST;38107,5105;0,0063;2,3207;0,033;0,4951;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_015_CLAHE_FAST.jpg
image_part_015.jpg;Dark channel;Canny;38280,9411;0;2,301;0,0474;0,5823;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_015_Dark channel_Canny.jpg
image_part_015.jpg;Dark channel;Directional;33343,3365;0;2,9007;0,0309;0,4986;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_015_Dark channel_Directional.jpg
image_part_015.jpg;Dark channel;Pruitt;20179,5378;0;5,0817;0,0419;0,5613;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_015_Dark channel_Pruitt.jpg
image_part_015.jpg;Dark channel;Harris;36425,4905;0;2,5167;0,0219;0,4595;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_015_Dark channel_Harris.jpg
image_part_015.jpg;Dark channel;FAST;40079,6107;0;2,1016;0,0326;0,5076;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_015_Dark channel_FAST.jpg
image_part_016.jpg;None;Canny;32504,8512;0;3,0113;0,1875;0,5935;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_016_None_Canny.jpg
image_part_016.jpg;None;Directional;27361,2452;0;3,7594;0,1728;0,5219;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_016_None_Directional.jpg
image_part_016.jpg;None;Pruitt;20497,6188;0;5,0138;0,1744;0,5991;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_016_None_Pruitt.jpg
image_part_016.jpg;None;Harris;33506,8306;0;2,8795;0,1485;0,5134;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_016_None_Harris.jpg
image_part_016.jpg;None;FAST;32706,5689;0;2,9845;0,0863;0,5021;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_016_None_FAST.jpg
image_part_016.jpg;White Balance;Canny;32490,9098;0;3,0132;0,1862;0,5922;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_016_White Balance_Canny.jpg
image_part_016.jpg;White Balance;Directional;27348,2439;0;3,7615;0,1723;0,5214;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_016_White Balance_Directional.jpg
image_part_016.jpg;White Balance;Pruitt;20468,523;0;5,0199;0,1737;0,5972;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_016_White Balance_Pruitt.jpg
image_part_016.jpg;White Balance;Harris;33499,2348;0;2,8805;0,1535;0,5133;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_016_White Balance_Harris.jpg
image_part_016.jpg;White Balance;FAST;32700,9318;0;2,9852;0,0861;0,502;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_016_White Balance_FAST.jpg
image_part_016.jpg;Histogram Equalization;Canny;27789,9316;0,0534;3,6919;0,0653;0,4378;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_016_Histogram Equalization_Canny.jpg
image_part_016.jpg;Histogram Equalization;Directional;22476,5899;0,0918;4,6135;0,0561;0,4268;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_016_Histogram Equalization_Directional.jpg
image_part_016.jpg;Histogram Equalization;Pruitt;9282,2353;0,3261;8,4543;0,0542;0,3143;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_016_Histogram Equalization_Pruitt.jpg
image_part_016.jpg;Histogram Equalization;Harris;26979,1057;0,0711;3,8205;0,0505;0,41;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_016_Histogram Equalization_Harris.jpg
image_part_016.jpg;Histogram Equalization;FAST;29461,5728;0,0282;3,4382;0,0419;0,3929;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_016_Histogram Equalization_FAST.jpg
image_part_016.jpg;Sharpen Filter;Canny;31051,1573;0;3,21;0,1295;0,5813;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_016_Sharpen Filter_Canny.jpg
image_part_016.jpg;Sharpen Filter;Directional;23340,6247;0;4,4497;0,0927;0,5074;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_016_Sharpen Filter_Directional.jpg
image_part_016.jpg;Sharpen Filter;Pruitt;11492,9075;0;7,5265;0,0932;0,5401;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_016_Sharpen Filter_Pruitt.jpg
image_part_016.jpg;Sharpen Filter;Harris;28294,0289;0;3,6139;0,0955;0,5093;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_016_Sharpen Filter_Harris.jpg
image_part_016.jpg;Sharpen Filter;FAST;30588,2323;0;3,2753;0,0784;0,4891;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_016_Sharpen Filter_FAST.jpg
image_part_016.jpg;CLAHE;Canny;25836,7464;0,0654;4,0084;0,0632;0,4358;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_016_CLAHE_Canny.jpg
image_part_016.jpg;CLAHE;Directional;21482,9691;0,0839;4,8099;0,0573;0,4546;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_016_CLAHE_Directional.jpg
image_part_016.jpg;CLAHE;Pruitt;7207,5237;0,3307;9,5529;0,0578;0,3505;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_016_CLAHE_Pruitt.jpg
image_part_016.jpg;CLAHE;Harris;20234,6636;0,2188;5,0698;0,0433;0,3855;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_016_CLAHE_Harris.jpg
image_part_016.jpg;CLAHE;FAST;29029,0154;0,0361;3,5025;0,0512;0,417;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_016_CLAHE_FAST.jpg
image_part_016.jpg;Dark channel;Canny;32071,2776;0;3,0696;0,1411;0,555;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_016_Dark channel_Canny.jpg
image_part_016.jpg;Dark channel;Directional;30440,6983;0;3,2963;0,1405;0,6178;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_016_Dark channel_Directional.jpg
image_part_016.jpg;Dark channel;Pruitt;26922,6694;0;3,8296;0,1356;0,6576;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_016_Dark channel_Pruitt.jpg
image_part_016.jpg;Dark channel;Harris;32718,9463;0;2,9828;0,0676;0,4761;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_016_Dark channel_Harris.jpg
image_part_016.jpg;Dark channel;FAST;32936,8168;0;2,954;0,0868;0,5185;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_016_Dark channel_FAST.jpg
image_part_017.jpg;None;Canny;39836,0699;0;2,128;0;0;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_017_None_Canny.jpg
image_part_017.jpg;None;Directional;34819,0191;0;2,7126;0;0;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_017_None_Directional.jpg
image_part_017.jpg;None;Pruitt;29214,108;0;3,4749;0;0;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_017_None_Pruitt.jpg
image_part_017.jpg;None;Harris;40147,7487;0;2,0942;0;0;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_017_None_Harris.jpg
image_part_017.jpg;None;FAST;39919,1868;0;2,119;0;0;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_017_None_FAST.jpg
